sim_max,sim_mean,sim_std,sim_min,entail_max,entail_mean,entail_std,contradict_max,contradict_mean,sim_ent_mean,sim_ent_max,sim_contr_mean,support_score,strong_support_count,strong_contradict_count,label,year,month
1.0,1.0,0.0,1.0,0.98520297,0.98520297,0.0,0.0028241992,0.0028241992,0.985202968120575,0.985202968120575,0.002824199153110385,0.985202968120575,5,0,1,2024,1
0.6881648898124695,0.6190634131431579,0.049626035176904906,0.5468353033065796,0.00017509577,3.9963474e-05,6.759287e-05,0.9999703,0.9996068,2.6079630247792183e-05,0.0001154386976024574,0.618806267216425,2.6079630247792183e-05,0,0,0,2024,1
0.5143405795097351,0.5061588644981384,0.005515773392642047,0.5007168054580688,6.867294e-05,4.3853495e-05,1.3364138e-05,0.0017411045,0.00048743957,2.2262392184606555e-05,3.532127973585866e-05,0.00024480946204334317,2.2262392184606555e-05,0,0,0,2024,1
0.4113432765007019,0.3960907757282257,0.011568927738765274,0.3824474513530731,0.0002562249,8.301503e-05,9.345231e-05,0.99993813,0.3973242,3.2476912817918514e-05,9.799256523892585e-05,0.16033474579744786,3.2476912817918514e-05,0,0,1,2024,1
0.5215553045272827,0.4670384109020233,0.030319707285756222,0.4349816143512726,0.0014608236,0.0006508959,0.0006060657,0.99991155,0.40034276,0.00029350085599499096,0.0006622349505667133,0.18057868716463937,0.00029350085599499096,0,0,0,2024,1
0.6895269751548767,0.6695901274681091,0.013878074729787266,0.6487449407577515,0.0709901,0.014216934,0.028386595,0.99995935,0.8101977,0.009655666635123978,0.04821381852667006,0.5406970582429415,0.009655666635123978,0,0,0,2024,1
0.4618767499923706,0.45122178792953493,0.009981812793598884,0.4371419847011566,0.00021440943,6.97701e-05,8.321685e-05,0.9999782,0.98195887,3.109245456722668e-05,9.372736480659297e-05,0.44294040494814907,3.109245456722668e-05,0,0,1,2024,1
0.4790859818458557,0.4028829336166382,0.038613897134746555,0.3765597343444824,0.00015889209,7.4429365e-05,5.4800887e-05,0.9999459,0.40061378,2.9513724422704312e-05,6.134578052567619e-05,0.1528240034801313,2.9513724422704312e-05,0,0,1,2024,1
0.5321149826049805,0.5133925437927246,0.015182293923155905,0.4866672158241272,0.001341163,0.0003202686,0.00051311706,0.9999769,0.40041375,0.00016941936793055836,0.0007136528987123913,0.20198192803675158,0.00016941936793055836,0,0,1,2024,1
0.6042508482933044,0.5598714590072632,0.03404352004837721,0.5163841247558594,0.036721833,0.0074202106,0.01465089,0.037936404,0.0077572665,0.00383641456288551,0.018962571619084656,0.0040080757679396605,0.00383641456288551,0,0,1,2024,1
0.3596150875091553,0.33362008929252623,0.013032171474127906,0.3254077136516571,0.2669921,0.053456634,0.10676775,0.99992836,0.71929485,0.01751967538119174,0.08750292567054885,0.24152710991064255,0.01751967538119174,0,0,1,2024,1
0.7671440839767456,0.6338774204254151,0.06958909558721024,0.5718967914581299,0.9971028,0.19950458,0.39879915,0.9999409,0.59983814,0.15303508867312138,0.7649215118593062,0.35352171114043845,0.15303508867312138,0,0,0,2024,1
0.5533092617988586,0.5371032595634461,0.012673498644454693,0.5237332582473755,0.00010147974,8.2655715e-05,1.4018257e-05,0.9982475,0.60269195,4.439755218775586e-05,5.360190316334307e-05,0.3280019603066122,4.439755218775586e-05,0,0,0,2024,1
0.9230467677116394,0.6118637800216675,0.15722093533778222,0.491810142993927,0.0028139553,0.0006997026,0.0010617072,0.00034726714,8.4666026e-05,0.0005919241165131528,0.0025974123471790567,4.296112859424942e-05,0.0005919241165131528,0,0,0,2024,1
0.5628426671028137,0.5404532670974731,0.013954179224651636,0.5247873067855835,0.00020096457,6.575013e-05,6.7754e-05,0.9994948,0.60114443,3.626481719470223e-05,0.00011311143381128111,0.3264553770586409,3.626481719470223e-05,0,0,0,2024,1
0.6242250204086304,0.5779940724372864,0.026394870737958865,0.5497833490371704,0.08009673,0.016144473,0.031976715,0.999858,0.44297305,0.010071803494912072,0.049998382356956306,0.25397840053117315,0.010071803494912072,0,0,0,2024,1
0.39601683616638184,0.37056277990341185,0.023573045169566192,0.3388293385505676,0.00026816534,8.6612454e-05,9.294028e-05,0.999438,0.6439475,3.0338720811411494e-05,9.086228554587399e-05,0.23868768582202576,3.0338720811411494e-05,0,0,1,2024,1
0.44983822107315063,0.4379793107509613,0.00837422619240832,0.4274039566516876,0.098428704,0.019790804,0.039318956,0.00093200017,0.00038136783,0.008459926415786854,0.04206881747125668,0.00016503870966099523,0.008459926415786854,0,0,1,2024,1
0.800473690032959,0.7477617263793945,0.031244901349595584,0.7092771530151367,0.91816795,0.18576726,0.3662132,0.075980976,0.01768818,0.14860039560087474,0.7349692859841639,0.01268897711594171,0.14860039560087474,0,0,0,2024,1
0.6569865942001343,0.6383336067199707,0.01143581365218588,0.6227611303329468,0.0042185676,0.0009092304,0.0016563848,0.00040104485,0.0001905204,0.0005675875006085389,0.0026271599446567317,0.00012107042398022675,0.0005675875006085389,0,0,0,2024,1
0.5162039995193481,0.47051921486854553,0.026742583818890615,0.4446443021297455,0.00045446694,0.00012791892,0.00016536003,0.99986255,0.79239196,6.371760371523817e-05,0.0002345976497440845,0.37534988274575387,6.371760371523817e-05,0,0,1,2024,1
0.9230467677116394,0.6118637800216675,0.15722093533778222,0.491810142993927,0.0028139553,0.0006997026,0.0010617072,0.00034726714,8.4666026e-05,0.0005919241165131528,0.0025974123471790567,4.296112859424942e-05,0.0005919241165131528,0,0,0,2024,1
0.4970107972621918,0.4246523916721344,0.04014955404727496,0.39101800322532654,0.00024777526,6.555546e-05,9.2255905e-05,0.9999682,0.79551613,2.736504552130342e-05,9.98182491075486e-05,0.3349687093833501,2.736504552130342e-05,0,0,0,2024,1
0.462901771068573,0.3934170126914978,0.03650452254536596,0.3612603545188904,0.0035813758,0.00077961094,0.0014014477,0.9997459,0.79347765,0.0003550771333197213,0.0016578252076137612,0.3173901743113206,0.0003550771333197213,0,0,1,2024,1
0.545993447303772,0.4995073974132538,0.025309616727080195,0.47006455063819885,0.0011212322,0.00029976718,0.00041858485,0.99997485,0.7982696,0.00014428770832747282,0.0005270514960018617,0.40446388188345717,0.00014428770832747282,0,0,1,2024,1
0.4072815775871277,0.38839965462684634,0.016283514745538272,0.3678746521472931,0.007443164,0.0017089313,0.0028682956,0.98641694,0.19757955,0.0006343537100199775,0.002738151370907174,0.07594687050388485,0.0006343537100199775,0,0,1,2024,1
0.9755618572235107,0.6184364438056946,0.17885820301823652,0.512836754322052,0.99903405,0.19981842,0.3996078,0.99993837,0.7016859,0.19493009237718226,0.9746195104445121,0.37033761531160325,0.19493009237718226,1,0,0,2024,1
0.4980582892894745,0.44604621529579164,0.03117952975200094,0.4179137945175171,0.31310844,0.0630298,0.12504159,0.9999732,0.74891776,0.026923095364530775,0.13375112462711058,0.33837880475639304,0.026923095364530775,0,0,1,2024,1
0.4576156735420227,0.415907484292984,0.023101272548171483,0.3979269564151764,0.0007092485,0.00019626509,0.0002572192,0.99881774,0.2057372,7.961763559090614e-05,0.0002822290865483121,0.08719493764366784,7.961763559090614e-05,0,0,1,2024,1
0.7314327955245972,0.6138655304908752,0.08507948602174395,0.5224018096923828,0.0011645872,0.00027969255,0.00044335166,0.9957664,0.19920124,0.0001988459998995887,0.0008518172819991232,0.1040656353590415,0.0001988459998995887,0,0,0,2024,1
0.7049609422683716,0.5291208267211914,0.08869450809578706,0.46934255957603455,0.002094404,0.00048139412,0.00080909516,0.99996233,0.7971442,0.0003261586407224393,0.0014764730690974004,0.4260492540704675,0.0003261586407224393,0,0,0,2024,1
0.4747387766838074,0.39735891222953795,0.040341345187861734,0.3657079339027405,0.265393,0.05311782,0.1061376,0.99996924,0.6042724,0.01944869529839551,0.09715521988028364,0.24653622872337952,0.01944869529839551,0,0,1,2024,1
0.5526995658874512,0.52144535779953,0.021205502730709477,0.4901379346847534,0.0031426859,0.0007335782,0.0012121116,0.99997246,0.53226256,0.0003634969165061383,0.0015403495578901472,0.28388339940756857,0.0003634969165061383,0,0,1,2024,1
0.5956200957298279,0.5392167448997498,0.042175278749962145,0.4850965142250061,0.00059996924,0.00019632078,0.00021135449,0.0042574513,0.0020169057,0.00010329633848183625,0.0003178562977416491,0.0010316119405523743,0.00010329633848183625,0,0,0,2024,1
0.46129781007766724,0.4386795938014984,0.015101090772748776,0.4234222173690796,0.64198506,0.12853126,0.25672698,0.9998648,0.60160834,0.059287408112505505,0.29614630171986533,0.2568149517283395,0.059287408112505505,0,0,1,2024,1
0.457011342048645,0.445231157541275,0.009742021612409646,0.43100506067276,0.0006593869,0.0002042369,0.00024171257,0.99156123,0.21146598,9.070476029942538e-05,0.00029041530372984903,0.09129306330813938,9.070476029942538e-05,0,0,1,2024,1
0.6816228628158569,0.6571886777877808,0.013542327971588376,0.6438617706298828,0.0029698063,0.0006657663,0.001153464,0.9936712,0.19933008,0.0004296202204621362,0.0019121447526466717,0.13185669564653346,0.0004296202204621362,0,0,0,2024,1
0.5356554985046387,0.5046000957489014,0.028599148693724836,0.4707478880882263,0.00017498826,7.002639e-05,5.9600974e-05,0.9992508,0.20071435,3.583261467912892e-05,9.373342627629067e-05,0.09469624264012766,3.583261467912892e-05,0,0,1,2024,1
0.4266912341117859,0.38412225246429443,0.023614212465090344,0.35599538683891296,0.0016786385,0.00044197,0.00063723885,0.99979323,0.59731644,0.0001737268944391648,0.0006487090892498722,0.23740665587410875,0.0001737268944391648,0,0,1,2024,1
0.4306308925151825,0.40444410443305967,0.01576257507195849,0.38141873478889465,0.00060614425,0.00020428727,0.00020557686,0.0044228556,0.001328112,8.317798777737638e-05,0.0002468093005343879,0.000536733818510927,8.317798777737638e-05,0,0,1,2024,1
0.5495373010635376,0.5151021480560303,0.017581577628176474,0.501471996307373,0.00096602517,0.00040233516,0.00028823782,0.9936674,0.76359856,0.0002066307348410101,0.0004939588085256658,0.39447163116720896,0.0002066307348410101,0,0,0,2024,1
0.6290796995162964,0.5532748818397522,0.04068837813215369,0.5194590091705322,0.21936391,0.04387822,0.08774284,0.999974,0.95113164,0.02760239910699258,0.13799738443703014,0.5225367648835473,0.02760239910699258,0,0,0,2024,1
0.6564942598342896,0.4863221049308777,0.09009923181262418,0.41135406494140625,0.0009251778,0.00039183488,0.00038016427,0.9999747,0.42189294,0.00018685042849206666,0.00038057565897720025,0.18495668748820862,0.00018685042849206666,0,0,0,2024,1
0.7438067197799683,0.7133658647537231,0.02446124443142329,0.6829359531402588,0.002848752,0.00066808343,0.0010941094,0.9999279,0.39991242,0.00046530917617590894,0.0019694334205389297,0.28427088242332665,0.00046530917617590894,0,0,0,2024,1
0.775260865688324,0.6478131294250489,0.06419283729465144,0.6046738028526306,0.0011327935,0.00025457944,0.00044068383,0.99995494,0.62632614,0.0001931459581158512,0.0008782104630262882,0.38653420501250607,0.0001931459581158512,0,0,0,2024,1
0.5810236930847168,0.4633486092090607,0.06388106872678188,0.4055972397327423,0.0009946103,0.00023521774,0.00038029306,0.0027363943,0.0008711084,9.734588764341625e-05,0.0004034111723860874,0.00039372348349109114,9.734588764341625e-05,0,0,1,2024,1
0.6996538043022156,0.4531936764717102,0.12358063479420105,0.3814735412597656,0.013006393,0.0028040882,0.0051124524,0.9990125,0.22682652,0.0011278117068412986,0.004961594745751086,0.09177685929412413,0.0011278117068412986,0,0,1,2024,1
0.6008092164993286,0.5852278113365174,0.017125314460479223,0.5554038286209106,0.00016763063,5.8309146e-05,5.7281035e-05,0.9999691,0.2005744,3.4568230007453023e-05,9.929391492789676e-05,0.111422148359659,3.4568230007453023e-05,0,0,0,2024,1
0.7434304356575012,0.7094946384429932,0.022946983654866422,0.6749779582023621,0.00020002575,0.0001242226,5.4738357e-05,0.9867243,0.19845109,8.817487373835868e-05,0.0001487052318312936,0.14012520030589684,8.817487373835868e-05,0,0,0,2024,1
0.6865296363830566,0.5970380663871765,0.06994061177653178,0.5268555879592896,5.7874582e-05,4.1947944e-05,1.1321922e-05,0.0043898965,0.000979156,2.4990123196420076e-05,3.9732615822650474e-05,0.0005234532891967476,2.4990123196420076e-05,0,0,1,2024,1
0.4374161958694458,0.3955675721168518,0.0241065005094266,0.37017855048179626,0.0001192518,4.8324437e-05,4.3790184e-05,0.9999056,0.80095434,1.96401346494212e-05,5.216267000620039e-05,0.3085204403164152,1.96401346494212e-05,0,0,0,2024,1
0.43523740768432617,0.3856301546096802,0.02598833899443962,0.36724892258644104,4.3990935e-05,3.0344821e-05,1.4481061e-05,0.9999658,0.9988022,1.160596302304803e-05,1.627756631941181e-05,0.3851804931327553,1.160596302304803e-05,0,0,0,2024,1
0.7568203806877136,0.662139630317688,0.04972182921417004,0.6160873174667358,0.00020810179,7.785605e-05,6.856632e-05,0.9999709,0.20014934,5.454602260824916e-05,0.00015749567464518228,0.1304741385792133,5.454602260824916e-05,0,0,0,2024,1
0.4061884582042694,0.40065069794654845,0.0036243723621853306,0.39509841799736023,0.020288432,0.0049400735,0.007860048,0.9999727,0.9739634,0.001967909723799866,0.008096266832780308,0.3902671439205559,0.001967909723799866,0,0,1,2024,1
0.5165281891822815,0.44298062920570375,0.04040764393018875,0.40236395597457886,0.00090336613,0.00020052723,0.00035168533,0.9999472,0.80572414,0.00010198104375564651,0.00046661407314185777,0.342647399456385,0.00010198104375564651,0,0,0,2024,1
0.4903064966201782,0.47259450554847715,0.010536696234192268,0.4596664011478424,0.0012990416,0.0002913757,0.0005051585,0.99990785,0.20353122,0.00013853162978767728,0.0006190723236144113,0.0997221673247632,0.00013853162978767728,0,0,0,2024,1
0.4591136574745178,0.43303462266922,0.014476559605069602,0.41622599959373474,0.00015845554,7.193968e-05,6.6426626e-05,0.99990785,0.5996323,3.09362382081786e-05,6.882263137426587e-05,0.2578058777868048,3.09362382081786e-05,0,0,1,2024,1
0.8436733484268188,0.6201336503028869,0.11313614695440714,0.534459114074707,0.9351373,0.19709669,0.36939976,0.38176605,0.08502682,0.11294739825926188,0.5376607785656518,0.04758828534862514,0.11294739825926188,0,0,0,2024,1
0.6794028878211975,0.6247198700904846,0.027682218725807842,0.603201150894165,0.017322114,0.003530319,0.0068964004,0.9999299,0.41314593,0.0023941053714953775,0.011768694096400245,0.25197971171856853,0.0023941053714953775,0,0,0,2024,1
0.5270180702209473,0.44616376161575316,0.042853323754572646,0.4110931158065796,0.0001886856,7.76598e-05,7.148737e-05,0.9999598,0.7991251,3.3708155900619843e-05,7.75673530087756e-05,0.3603558353159727,3.3708155900619843e-05,0,0,1,2024,1
0.42696651816368103,0.3958440363407135,0.019062446548350914,0.3764840364456177,0.00015048229,3.5766927e-05,5.7702317e-05,0.99997175,0.72459924,1.445267891103539e-05,6.1028123223113434e-05,0.28651782808825466,1.445267891103539e-05,0,0,1,2024,1
0.4883696436882019,0.4575030505657196,0.01606044065744715,0.44603845477104187,0.00017970458,4.1952895e-05,6.9289155e-05,0.9999734,0.8381921,1.8772969151061726e-05,8.03026326369298e-05,0.38519746842732233,1.8772969151061726e-05,0,0,0,2024,1
0.5537067651748657,0.4867344439029694,0.03353840770406098,0.46821004152297974,0.00028189935,0.00013504687,9.4042334e-05,0.00045385875,0.00013643542,6.822149141270215e-05,0.00015608957860975547,6.440464010566689e-05,6.822149141270215e-05,0,0,1,2024,1
0.606564462184906,0.5659579157829284,0.02940177137313952,0.5307333469390869,9.725442e-05,4.34748e-05,3.122112e-05,0.9998976,0.4179574,2.4483688904708726e-05,5.37954776754241e-05,0.226561677477266,2.4483688904708726e-05,0,0,0,2024,1
0.5415106415748596,0.4837430417537689,0.03381263554615417,0.4489128589630127,0.0012549044,0.00030073948,0.00047865885,0.99989915,0.95732814,0.00014940007589151556,0.0006215213230177097,0.46141302753084973,0.00014940007589151556,0,0,0,2024,1
0.4825245141983032,0.45791615843772887,0.012761078912483358,0.4464975595474243,0.0005720544,0.00023184219,0.00018976357,0.9985637,0.39030463,0.00010510607862241994,0.0002554208998144236,0.17533647710380626,0.00010510607862241994,0,0,1,2024,1
0.4443358778953552,0.41672746539115907,0.02314282921337263,0.38734230399131775,0.00042603427,0.00017858375,0.00014106955,0.9998988,0.60170615,7.395294710718758e-05,0.0001666234072297771,0.2524052550245258,7.395294710718758e-05,0,0,1,2024,1
0.4703265428543091,0.44201716780662537,0.017909229152074463,0.4236654043197632,0.00011365919,5.085864e-05,3.2074237e-05,0.9998264,0.3997156,2.226176693640989e-05,4.815346629737094e-05,0.1696153573440974,2.226176693640989e-05,0,0,1,2024,1
0.4978581964969635,0.4472086071968079,0.035545834184050794,0.4071927070617676,0.001097853,0.0003063404,0.00040837307,0.99988997,0.5993905,0.00014886451314274988,0.000546575087843424,0.25234288762868134,0.00014886451314274988,0,0,1,2024,1
0.5108669996261597,0.4752172946929932,0.022655157546819484,0.45344746112823486,0.9243707,0.18496796,0.3697014,0.006605644,0.0020811628,0.09448990063642239,0.4722304891581146,0.0010435659904158886,0.09448990063642239,0,0,1,2024,1
0.5591089725494385,0.4994844555854797,0.032422422177441484,0.47245508432388306,0.019789664,0.0039899233,0.007899885,0.23639117,0.04758311,0.002228447205312242,0.011064578747947973,0.026579299816536072,0.002228447205312242,0,0,1,2024,1
0.6343239545822144,0.5873552083969116,0.02807858508010483,0.5656780004501343,0.00082166935,0.00049690873,0.0003977514,0.9999201,0.4130152,0.000281289123796615,0.0004648002767335957,0.2553085936412938,0.000281289123796615,0,0,0,2024,1
0.6636430621147156,0.6335515856742859,0.015139251222969058,0.6233638525009155,0.0002595862,0.00013808,9.183868e-05,0.98620254,0.19776458,8.689529986666859e-05,0.00016269187510219163,0.12430188857442599,8.689529986666859e-05,0,0,0,2024,1
0.671506941318512,0.6419480443000793,0.019655996355073053,0.6114168167114258,4.4776876e-05,2.5451644e-05,9.948809e-06,0.08178807,0.017401593,1.6329800888968726e-05,2.900385946154587e-05,0.011242602809251465,1.6329800888968726e-05,0,0,1,2024,1
0.5821549892425537,0.5408599972724915,0.02651553732298319,0.5112901329994202,0.00035476117,0.00012050751,0.00012433388,0.9996935,0.5896565,6.597819867206256e-05,0.0001988857245484657,0.3163859288790433,6.597819867206256e-05,0,0,0,2024,1
0.6666545867919922,0.6524355053901673,0.008557089223313505,0.6417490839958191,0.00011537014,5.352897e-05,4.07255e-05,0.99990785,0.9996253,3.4866334130326835e-05,7.548094312723793e-05,0.6521911061734699,3.4866334130326835e-05,0,0,0,2024,1
0.44676557183265686,0.42120678424835206,0.013857517511515413,0.4081812798976898,9.425648e-05,2.4283525e-05,3.543611e-05,0.9999763,0.99988765,1.026689020448456e-05,4.0014020899967195e-05,0.42115931402419593,1.026689020448456e-05,0,0,1,2024,1
0.45648276805877686,0.44211018085479736,0.011465256277121484,0.42685872316360474,1.735329e-05,7.74022e-06,5.379001e-06,0.9999733,0.99992293,3.4451317569147395e-06,7.879216352817738e-06,0.4420760156598753,3.4451317569147395e-06,0,0,0,2024,1
0.7030435800552368,0.6713224887847901,0.027794801489668182,0.622512698173523,0.00034107608,7.283558e-05,0.00013412748,0.99997115,0.99924314,4.930165052127903e-05,0.00023122827010516045,0.6708099346416845,4.930165052127903e-05,0,0,0,2024,1
0.6546930074691772,0.6101709127426147,0.02813978550405947,0.5819506645202637,0.000305361,0.00011988622,9.890054e-05,0.9697548,0.2992877,7.52755611881018e-05,0.00019991771016210358,0.18144101886911104,7.52755611881018e-05,0,0,0,2024,1
0.4729665517807007,0.40666850805282595,0.0340588832800211,0.3814631402492523,0.000166173,5.25891e-05,6.1929604e-05,0.9999347,0.9990109,2.0336335137588457e-05,6.338887658257405e-05,0.4062846627499823,2.0336335137588457e-05,0,0,1,2024,1
0.5774468183517456,0.5445909976959229,0.025582009485093034,0.5050219297409058,8.596171e-05,4.6186826e-05,2.5697675e-05,0.9998957,0.80180293,2.4913200720862745e-05,4.565604843689494e-05,0.43685952970504366,2.4913200720862745e-05,0,0,0,2024,1
0.6851221919059753,0.566290020942688,0.06265541091140567,0.511746883392334,0.9844158,0.1970068,0.39370456,0.9999689,0.6002695,0.13495445867542857,0.6744451306358847,0.323594663260538,0.13495445867542857,0,0,1,2024,1
0.4769766926765442,0.45203788876533507,0.012981746280928574,0.4407728910446167,0.00015149097,7.720846e-05,4.002278e-05,0.15035821,0.030855384,3.541481222657686e-05,7.225766053170143e-05,0.013818078402680725,3.541481222657686e-05,0,0,1,2024,1
0.5661404728889465,0.514179939031601,0.028813783922995825,0.4829152226448059,0.0010766912,0.00028312654,0.00040300682,0.9999505,0.41612872,0.0001402509664170925,0.000530301838683394,0.21778331245532775,0.0001402509664170925,0,0,0,2024,1
0.6161818504333496,0.5349526405334473,0.04225262166859492,0.5016415119171143,0.00034274402,0.0001224938,0.000119699755,0.005589946,0.0022132783,6.545313212360348e-05,0.00017193463051911467,0.001153984755117974,6.545313212360348e-05,0,0,1,2024,1
0.5305709838867188,0.5002379715442657,0.015769821404702244,0.48578763008117676,0.0044722296,0.0010907205,0.0017165152,0.9912431,0.20478353,0.0005701910803218844,0.002372835274826457,0.09953824764856514,0.0005701910803218844,0,0,0,2024,1
0.6749966144561768,0.5917574524879455,0.046099719415059394,0.5554760694503784,0.000195623,7.0432994e-05,6.5513545e-05,0.99982387,0.20061103,4.4058789860555316e-05,0.00013204486076955763,0.11146691220957372,4.4058789860555316e-05,0,0,1,2024,1
0.5400675535202026,0.4554775536060333,0.047791987644631315,0.39591267704963684,0.0052606557,0.0022601672,0.0023869795,0.9841665,0.20099929,0.001005893176413477,0.0024123744930106827,0.08633643944582897,0.001005893176413477,0,0,1,2024,1
0.6712259650230408,0.6135558247566223,0.02999173160809377,0.5900603532791138,0.00016385593,6.996427e-05,6.1697494e-05,0.99996114,0.79888684,4.4151888513203385e-05,0.00010998435698857285,0.4786513910551175,4.4151888513203385e-05,0,0,0,2024,1
0.6152849197387695,0.5715399861335755,0.028480873627385193,0.528577446937561,0.998204,0.19970499,0.3992495,0.9981029,0.21877174,0.11256141137850144,0.562624543592662,0.1168954732078051,0.11256141137850144,0,0,0,2024,1
0.39689797163009644,0.3841249763965607,0.011270821454228145,0.36735039949417114,0.0010583844,0.00024472203,0.0004080055,0.9999088,0.59996665,9.186897800449851e-05,0.0003969909949797165,0.23166730854442044,9.186897800449851e-05,0,0,1,2024,1
